Emilia is a talented baker in a small Italian town. She plans to bake a large batch of biscotti to sell at the local market. Emilia inspects the oven's temperature, which appears to be set at the correct temperature for baking. Emilia believes that the oven is set at the correct temperature for baking biscotti. A power surge causes the oven's temperature to spike, making it too hot for baking biscotti.;Emilia notices the oven's temperature increase.;Emilia does not notice the oven's temperature increase.;Emilia checks the oven's fuse box to ensure it's functioning correctly.;Emilia starts baking the biscotti at the oven's current temperature.;Does Emilia believe the oven is set at the correct temperature for baking biscotti or too hot?;Does Emilia want to bake the biscotti at the correct temperature or at a temperature that's too hot?;What will Emilia do?;Emilia believes the oven is too hot for baking biscotti.;Emilia wants to bake the biscotti at the correct temperature.;Emilia will adjust the oven's temperature before baking the biscotti.;Emilia believes the oven is set at the correct temperature for baking biscotti.;Emilia wants to bake the biscotti at the correct temperature.;Emilia will start baking the biscotti at the oven's current temperature.;A group of musicians starts playing a lively tune in the town square.;Emilia hears the music and enjoys the festive atmosphere.;Emilia is focused on her baking and does not hear the music.;auto;0
Mei is a talented chef in a small Chinese village. She wants to prepare a special dish using fresh vegetables from her garden. Mei sees that the vegetables in the garden are ripe and ready to be picked. She believes that the vegetables are ripe and ready for harvesting. Later, a hailstorm damages the garden, bruising and damaging the vegetables.;Mei sees the hailstorm and the damage it caused to the vegetables.;Mei does not see the hailstorm and the damage it caused to the vegetables.;Mei decides to fresh vegetables from the market.;Mei goes to the shed to get tools to start harvesting the vegetables.;Does Mei believe the vegetables are ripe and ready to be picked or damaged by the hailstorm?;Does Mei want to use the ripe vegetables from her garden or damaged vegetables in her dish?;What will Mei do?;Mei believes the vegetables are damaged by the hailstorm.;Mei wants to use fresh vegetables in her dish.;Mei will either use the damaged vegetables or buy fresh ones from the market.;Mei believes the vegetables are ripe and ready to be picked.;Mei wants to use the ripe vegetables from her garden in her dish.;Mei will harvest the ripe vegetables from her garden to use in the dish.;A traveling circus arrives in the village, attracting excited spectators.;Mei notices the arrival of the circus and the excitement it brings.;Mei is focused on her cooking and does not notice the arrival of the circus.;auto;0
Emeka is a skilled fisherman in a small Nigerian village. He wants to catch fish to feed his family and sell at the market. Emeka prepares his fishing net, which appears to be strong and without any holes. He believes that the fishing net is strong and free of holes. However, while Emeka is not looking, a mischievous child cuts a large hole in the net with a knife.;Emeka sees the child cutting the hole in the fishing net.;Emeka does not see the child cutting the hole in the fishing net.;Emeka rushes to the local market to purchase a new fishing net.;Emeka casts his net into the water, expecting a large catch.;Does Emeka believe the fishing net is strong and without holes, or that it has a large hole in it?;Does Emeka want to catch fish using a strong, hole-free fishing net, or does he want to repair the hole in the net or use a different one?;What will Emeka do?;Emeka believes that the fishing net has a large hole in it.;Emeka wants to repair the hole in his fishing net or use a different one.;Emeka will repair the hole in his fishing net or use a different net.;Emeka believes the fishing net is strong and without holes.;Emeka wants to catch fish using a strong, hole-free fishing net.;Emeka will take the strong, hole-free fishing net to catch fish.;A group of colorful birds gathers nearby, singing their melodious songs.;Emeka pauses to enjoy the birds' songs.;Emeka remains focused on his fishing preparations and does not notice the birds.;auto;0
Aria is a talented baker from Italy who has been asked to bake a cake for a friend's birthday party. She wants to create a delicious, multi-layered cake that will impress everyone. Aria has a fresh batch of ingredients ready to use for the cake. Aria believes that her ingredients are fresh and suitable for baking the cake. However, a mischievous cat sneaks into her kitchen and nibbles on some of the ingredients, making them no longer fresh.;Aria sees the cat and the nibbled ingredients.;Aria does not notice the cat or the nibbled ingredients.;Aria goes to the store to buy new ingredients.;Aria uses the ingredients to bake the cake.;Does Aria believe her ingredients are fresh and suitable or nibbled on and no longer fresh?;Does Aria want to bake the cake with the fresh ingredients or replace the nibbled ingredients?;What will Aria do?;Aria believes the ingredients are nibbled on and no longer fresh.;Aria wants to replace the nibbled ingredients.;Aria will replace the nibbled ingredients with new, fresh ones.;Aria believes her ingredients are fresh and suitable for baking the cake.;Aria wants to bake the cake with the fresh ingredients.;Aria will use the fresh ingredients to bake the cake.;A local musician starts playing the accordion outside her window.;Aria hears the music and enjoys the performance.;Aria is too focused on her baking and does not hear the music.;auto;0
Ailani is a skilled Hawaiian chef preparing a traditional luau feast for her community. She wants to make a delicious laulau dish using fresh taro leaves. Ailani examines the taro leaves, which look fresh and green. She believes the taro leaves are fresh and of high quality. However, a sudden downpour soaks the taro leaves, causing them to become wilted and less ideal for the dish.;Ailani notices the downpour and the effect it has on the taro leaves.;Ailani does not notice the downpour and the effect it has on the taro leaves.;Ailani looks for new taro leaves.;Ailani starts the dressing the fish for making the laulau. ;Does Ailani believe the taro leaves are fresh and of high quality or wilted and less ideal?;Does Ailani want to make the laulau with fresh, high-quality taro leaves or wilted, less ideal taro leaves?;What will Ailani do?;Ailani believes the taro leaves are wilted and less ideal.;Ailani wants to make the laulau with fresh, high-quality taro leaves.;Ailani will look for new taro leaves or try to salvage the wilted ones.;Ailani believes the taro leaves are fresh and of high quality.;Ailani wants to make the laulau with fresh, high-quality taro leaves.;Ailani will start preparing the laulau using the fresh taro leaves.;A group of hula dancers practices nearby, adding to the festive atmosphere of the luau.;Ailani watches the hula dancers and enjoys their performance.;Ailani is focused on her cooking and does not notice the hula dancers.;auto;0
Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area.;Takeshi senses the disturbance in the water caused by the volcanic eruption.;Takeshi does not sense the disturbance in the water caused by the volcanic eruption.;Takeshi decides to try fishing in another area.;Takeshi goes out on his boat to catch fish.;Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?;Does Takeshi want to catch fish in the calm sea, or wait for the fish to return or try fishing in another area?;What will Takeshi do?;Takeshi believes that the fish have scattered due to the volcanic eruption.;Takeshi wants to wait for the fish to return or try fishing in another area.;Takeshi will wait for the fish to return or try fishing in another area.;Takeshi believes that the sea is calm and full of fish.;Takeshi wants to catch fish in the calm sea.;Takeshi will go out on his boat to catch fish in the calm sea.;A group of traditional Japanese drummers performs on the beach near the harbor.;Takeshi listens to the drummers and enjoys their performance.;Takeshi is too focused on his fishing plans to notice the drummers.;auto;0
Ravi is a fisherman living in a coastal village in India. Ravi wants to catch a large amount of fish to sell at the market and provide for his family. The waters near the shore are calm and full of fish, making it an ideal location for fishing. Ravi believes the calm waters near the shore are full of fish and perfect for fishing. An underwater earthquake occurs, causing the fish to frantically swim away from the coast.;Ravi senses the earthquake and notices the sudden decrease in fish.;Ravi does not sense the earthquake.;Ravi moves to a different fishing location further away from the coast.;Ravi casts his net into the calm waters near the shore.;Does Ravi believe the waters near the shore are calm and full of fish, or that the fish have frantically swum away?;Does Ravi want to catch fish in the calm waters near the shore, or move to a different fishing location?;What will Ravi do?;Ravi believes the fish have frantically swum away from the coast.;Ravi wants to move to a different fishing location.;Ravi will move to a different fishing location further away from the coast.;Ravi believes the waters near the shore are calm and full of fish.;Ravi wants to catch fish in the calm waters near the shore.;Ravi will cast his net into the calm waters near the shore.;A group of dolphins appears near Ravi's boat, playfully swimming around.;Ravi watches the dolphins and enjoys their playful antics.;Ravi is too focused on his fishing to notice the dolphins.;auto;0
Surya is a fisherman in a coastal village in India. Surya plans to go fishing early in the morning to catch fish for his family and to sell at the local market. Surya's fishing net looks strong and ready for another day of fishing. Surya believes that his fishing net is strong and ready to be used. Overnight, a group of mischievous monkeys rummage through the fishing equipment and badly damage Surya's fishing net.;Surya discovers the damaged fishing net caused by the monkeys.;Surya does not realize the monkeys have damaged his fishing net.;Surya decides to borrow a fishing net from a fellow fisherman.;Surya takes the fishing net and goes fishing.;Does Surya believe that his fishing net is strong and ready to be used, or that it has been badly damaged?;Does Surya want to use a strong fishing net or a badly damaged one for fishing?;What will Surya do?;Surya believes his fishing net has been badly damaged.;Surya wants to use a strong fishing net for fishing.;Surya will repair the fishing net before going out to fish.;Surya believes his fishing net is strong and ready to be used.;Surya wants to use a strong fishing net for fishing.;Surya will take the fishing net and go fishing.;A traveling storyteller visits Surya's village and shares tales of the sea.;Surya listens to the storyteller's tales with great interest.;Surya is too busy preparing for his fishing trip to listen to the storyteller.;auto;0
Takeshi is a fisherman in a small Japanese coastal village. Takeshi's goal is to catch enough fish to provide for his family and sell at the market. The ocean is calm and teeming with fish, making it an ideal day for fishing. Takeshi believes that the ocean is filled with fish and perfect for a good catch. However, a sudden underwater volcanic eruption nearby causes the fish to scatter, leaving the area devoid of fish.;Takeshi notices the sudden disappearance of fish in the area.;Takeshi does not notice the sudden disappearance of fish in the area.;Takeshi decides to try fishing in a different location.;Takeshi casts his fishing net into the ocean.;Does Takeshi believe the ocean is teeming with fish, or devoid of fish due to the volcanic eruption?;Does Takeshi want to catch fish in the area with plenty of fish, or search for a different location to fish?;What will Takeshi do?;Takeshi believes the ocean is devoid of fish due to the volcanic eruption.;Takeshi wants to search for a different location to fish.;Takeshi will try fishing in a different location.;Takeshi believes the ocean is teeming with fish.;Takeshi wants to catch fish in the area with plenty of fish.;Takeshi will cast his fishing net into the ocean.;A group of dolphins is spotted playing not far from Takeshi's boat.;Takeshi watches the dolphins with a smile, enjoying the moment.;Takeshi is too focused on his fishing to notice the dolphins.;auto;0
Hiroshi is a fisherman in a small coastal village in Japan. Hiroshi wishes to catch enough fish to feed his family and sell the surplus at the local market. The fishing nets are in excellent condition, ready to be cast into the sea. Hiroshi believes the fishing nets are in excellent condition and ready for use. However, a curious pod of dolphins swims by and accidentally tears the nets with their sharp dorsal fins.;Hiroshi sees the dolphins and the damage they caused to the nets.;Hiroshi does not see the dolphins or the damage they caused to the nets.;Hiroshi decides to use a line and rod to fish.;Hiroshi sets out to sea with the fishing nets.;Does Hiroshi believe the fishing nets are in excellent condition or torn by the dolphins?;Does Hiroshi want to use the excellent fishing nets or repair the torn nets?;What will Hiroshi do?;Hiroshi believes the fishing nets are torn by the dolphins.;Hiroshi wants to repair the torn nets.;Hiroshi will repair the fishing nets before using them.;Hiroshi believes the fishing nets are in excellent condition.;Hiroshi wants to use the excellent fishing nets.;Hiroshi will set out to sea with the fishing nets.;A traditional festival is taking place in Hiroshi's village, celebrating the sea and its bounty.;Hiroshi joins the festival with his family, enjoying the festivities.;Hiroshi is preoccupied with his fishing nets and misses the festival.;auto;0
Kwame is a skilled woodcarver in a small village in Ghana. Kwame wants to create a beautiful wooden sculpture of an elephant for his friend's birthday. He selects a block of wood from his workshop that appears to be solid and strong. Kwame believes that the block of wood is sturdy and suitable for carving. However, as he begins to carve, he discovers a hidden pocket of termites inside the wood, rendering it unsuitable for his project.;Kwame notices the termites inside the block of wood.;Kwame does not notice the termites inside the block of wood.;Kwame searches for a new block of wood to use for the sculpture.;Kwame continues carving the elephant sculpture from the block of wood.;Does Kwame believe the block of wood is sturdy and suitable for carving or that it contains termites?;Does Kwame want to continue with the current block of wood or find a new one for his elephant sculpture?;What will Kwame do?;Kwame believes the block of wood contains termites.;Kwame wants to find a new block of wood for his elephant sculpture.;Kwame will search for a new block of wood to use for the sculpture.;Kwame believes the block of wood is sturdy and suitable for carving.;Kwame wants to continue with the current block of wood for his elephant sculpture.;Kwame will continue carving the elephant sculpture from the block of wood.;A group of drummers is practicing nearby for an upcoming festival.;Kwame hears the drummers practicing.;Kwame does not hear the drummers practicing.;auto;0
Ngozi is a potter in a small Nigerian village, known for her beautiful ceramic vases. Ngozi wants to create a vase with a blue glaze to showcase at the upcoming village art exhibition. She reaches for a container of blue glaze from her shelf to apply to the vase. Ngozi believes that the container she selected holds the blue glaze. Earlier in the day, her apprentice accidentally switched the labels of the blue and green glaze containers, so Ngozi unknowingly picks up the container with the green glaze.;Ngozi notices the green glaze.;Ngozi does not notice the green glaze.;Ngozi searches for the container of blue glaze.;Ngozi prepares her brushes to start applying the glaze.;Does Ngozi believe the container holds blue glaze or green glaze?;Does Ngozi want to create a vase using blue glaze or green glaze?;What will Ngozi do?;Ngozi believes the container holds green glaze.;Ngozi wants to create a vase using blue glaze.;Ngozi will look for the correct container of blue glaze to use on her vase.;Ngozi believes the container holds blue glaze.;Ngozi wants to create a vase using blue glaze.;Ngozi will apply the green glaze to the vase, thinking it is blue.;A group of musicians starts playing traditional Nigerian music near her workshop.;Ngozi hears the music playing.;Ngozi does not hear the music playing.;auto;0
Naledi is a talented South African chef preparing a traditional braai for her friends and family. Naledi wants to make a delicious marinade for the meats and vegetables to be grilled. She takes a bottle of vinegar from the cupboard to mix with other ingredients for the marinade. Naledi believes that the bottle contains vinegar. Her cousin, who was helping in the kitchen earlier, accidentally placed a bottle of water in the vinegar's spot, and Naledi unknowingly grabs the bottle of water instead.;Naledi notices the water and puts it back.;Naledi does not notice the water.;Naledi finds the actual bottle of vinegar and uses it to make the marinade.;Naledi uses what she believes is vinegar to make the marinade.;Does Naledi believe the bottle she took from the cupboard contains vinegar or water?;Does Naledi want to make a marinade with vinegar or water?;What will Naledi do?;Naledi believes the bottle she took from the cupboard contains water.;Naledi wants to make a marinade with vinegar.;Naledi will find the actual bottle of vinegar and use it to make the marinade.;Naledi believes the bottle she took from the cupboard contains vinegar.;Naledi wants to make a marinade with vinegar.;Naledi will use what she believes is vinegar to make the marinade.;A nearby radio starts playing lively African music.;Naledi hears the music playing.;Naledi does not hear the music playing.;auto;0
Lila is a talented violinist who lives in a bustling city in India. Today, she has an important audition for a renowned symphony orchestra. Lila picks up her violin case, which she assumes contains her valuable violin. Lila believes that her violin is in the case. However, her younger brother, who was playing around earlier, accidentally swapped her violin case with his identical-looking case containing a beginner's violin.;Lila notices the swapped violin cases.;Lila does not notice the swapped violin cases.;Lila calls her mom to fetch her violin.;Lila goes on stage with her violin case.;Does Lila believe the violin case contains her valuable violin or a beginner's violin?;Does Lila want to perform in the audition with her valuable violin or a beginner's violin?;What will Lila do?;Lila believes the violin case contains a beginner's violin.;Lila wants to perform in the audition with her valuable violin.;Lila will search for her valuable violin and replace the beginner's violin.;Lila believes the violin case contains her valuable violin.;Lila wants to perform in the audition with her valuable violin.;Lila will open the case and start playing the beginner's violin in the audition.;A sudden downpour starts outside the audition venue.;Lila notices the rain outside.;Lila does not notice the rain outside.;auto;0
Amara is a sculptor in a small town in Greece. She wants to carve a statue of Aphrodite using a large piece of marble. Amara selects a slab of marble from her workshop, which she thinks is free from cracks and imperfections. Amara believes that the marble slab is in perfect condition. However, a hairline crack is present in the marble slab, which goes unnoticed by her.;Amara discovers the hairline crack in the marble slab.;Amara does not discover the hairline crack in the marble slab.;Amara searches for another piece of marble without any cracks.;Amara begins carving the statue of Aphrodite using the chosen marble slab.;Does Amara believe the marble slab is free from cracks or has a hairline crack?;Does Amara want to carve the statue using a perfect marble slab or the one with a hairline crack?;What will Amara do?;Amara believes the marble slab has a hairline crack.;Amara wants to carve the statue using a perfect marble slab.;Amara will search for another piece of marble without any cracks.;Amara believes the marble slab is free from cracks.;Amara wants to carve the statue using a perfect marble slab.;Amara will begin carving the statue of Aphrodite using the chosen marble slab.;A local artist comes to Amara's workshop to discuss a collaboration on a mural.;Amara notices the local artist arriving at her workshop.;Amara does not notice the local artist arriving at her workshop.;auto;0
Mei, a talented pastry chef from a small town in China, is preparing to bake a large cake for a local celebration. Mei wants to use a specific cake mold to create a unique and intricate design. Mei sees the cake mold hanging on the wall, clean and ready for use. She believes the cake mold is in excellent condition and suitable for baking. However, during a brief power outage, a gust of wind blows through the kitchen, knocking the cake mold off the wall and denting it severely.;Mei notices the severely dented cake mold on the floor.;Mei does not notice the dented cake mold on the floor.;Mei asks her neighbor to lend her a cake mold.;Mei prepares the oven for baking.;Does Mei believe the cake mold is clean and ready for use or severely dented and unsuitable for use?;Does Mei want to bake the cake using a clean and undamaged cake mold or a severely dented one?;What will Mei do?;Mei believes the cake mold is severely dented and unsuitable for use.;Mei wants to bake the cake using a clean and undamaged cake mold.;Mei will repair the dented cake mold or choose another one.;Mei believes the cake mold is clean and ready for use.;Mei wants to bake the cake using a clean and undamaged cake mold.;Mei will use the clean and undamaged cake mold to bake the cake.;A local reporter visits Mei's bakery to write an article about her exceptional pastry skills.;Mei greets the reporter and offers a tour of her bakery.;Mei, busy in the kitchen, is unaware of the reporter's arrival.;auto;0
Mei, a talented chef in a small Chinese village, is preparing a special dish for a visiting dignitary. Mei wants to use a particular wok that evenly distributes heat for perfect cooking. Mei sees the wok hanging in its usual spot, appearing clean and ready for use. Mei believes that the wok is clean and in excellent condition. A mischievous cat knocks over a jar of chili oil, spilling it into the wok.;Mei notices the chili oil spilled in the wok.;Mei does not see the chili oil spill in the wok.;Mei sets aside the wok and searches for another one.;Mei starts cooking the special dish using the wok.;Does Mei believe the wok is clean and in excellent condition or filled with spilled chili oil?;Does Mei want to use the clean wok or clean the wok filled with chili oil?;What will Mei do?;Mei believes the wok is filled with spilled chili oil.;Mei wants to use a clean wok.;Mei will clean the wok before using it.;Mei believes the wok is clean and in excellent condition.;Mei wants to use the clean wok.;Mei will start cooking the special dish using the wok.;A fellow chef brings Mei a rare ingredient to include in the special dish.;Mei gratefully accepts the rare ingredient.;Mei is too preoccupied to notice the fellow chef and the rare ingredient.;auto;0
Jia is a talented baker in a small Chinese village, preparing to bake a large batch of mooncakes for the upcoming Mid-Autumn Festival. Jia wants to use her favorite wooden mold to shape the mooncakes perfectly. Jia finds the wooden mold on a shelf in her kitchen, appearing clean and ready for use. She believes that the wooden mold is clean and suitable for making mooncakes. Suddenly, a gust of wind from an open window blows a layer of dust onto the mold, covering it in a fine layer of grime.;Jia notices the dust settling on the wooden mold.;Jia does not notice the dust settling on the wooden mold.;Jia fetches a cloth to start cleaning the dust.;Jia proceeds to shape the mooncakes with the mold.;Does Jia believe the wooden mold is clean and ready for use or covered in dust?;Does Jia want to shape the mooncakes with a clean mold or a dusty one?;What will Jia do?;Jia believes the wooden mold is covered in dust.;Jia wants to shape the mooncakes with a clean mold.;Jia will clean the dusty mold before using it.;Jia believes the wooden mold is clean and ready for use.;Jia wants to shape the mooncakes with a clean mold.;Jia will proceed to shape the mooncakes with the clean mold.;A neighbor brings Jia a basket of fresh fruit as a gift.;Jia gratefully accepts the neighbor's gift.;Jia does not notice the neighbor's gift while focused on her mooncakes.;auto;0
Enrique is walking along a beach on the coast of Spain during his vacation. Enrique wants to find a beautiful seashell to take home as a souvenir. He spots a colorful seashell partially buried in the sand, and it appears to be intact. Enrique believes the seashell he found is in perfect condition. A mischievous seagull swoops down and snatches the seashell, dropping it onto a rock, which causes it to crack.;Enrique sees the crack on the shell.;Enrique does not see the crack on the shell.;Enrique searches for another seashell.;Enrique picks up the seashell and takes it with him.;Does Enrique believe the seashell is intact or cracked?;Does Enrique want to find a beautiful intact seashell or a cracked one?;What will Enrique do?;Enrique believes the seashell is cracked.;Enrique wants to find a beautiful intact seashell.;Enrique will search for another seashell.;Enrique believes the seashell is intact.;Enrique wants to find a beautiful intact seashell.;Enrique will pick up the seashell and take it with him.;A group of people nearby begins to play beach volleyball.;Enrique watches the beach volleyball game.;Enrique does not watch the beach volleyball game.;auto;0
